date_text,date_d,group_id,item_id,daily_sales,warehouse,item_price,item_style,fabric_type,fabric_color,fabric_pattern,item_cut,consultant_no,holiday,max_temp,average_temp,min_temp,mid_point,max_humidity,average_humidity,min_humidity,max_wind,average_wind,max_gust,precipitation,testing_data
20170113,13-01-17,t,t0001,17.00,59.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,1.10,-1.30,-3.70,-3.20,95.00,88.00,76.00,18.00,1.00,18.00,0.00,0.00
20170114,14-01-17,t,t0001,21.00,91.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,3.30,0.10,-3.10,0.80,96.00,93.00,87.00,19.00,1.00,24.00,1.09,0.00
20170115,15-01-17,t,t0001,23.00,50.00,770.00,casual,polyester,purple,plain,1.00,6.00,1.00,2.90,-1.20,-5.10,-2.20,95.00,84.00,69.00,11.00,0.00,11.00,0.00,0.00
20170116,16-01-17,t,t0001,17.00,66.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,1.20,-3.20,-7.60,-5.30,98.00,93.00,79.00,6.00,0.00,6.00,0.00,0.00
20170117,17-01-17,t,t0001,19.00,25.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,-2.30,-5.70,-8.90,-6.40,97.00,96.00,94.00,5.00,0.00,5.00,0.00,0.00
20170118,18-01-17,t,t0001,30.00,43.00,770.00,casual,polyester,purple,plain,1.00,9.00,0.00,-1.90,-6.10,-10.10,-7.30,97.00,92.00,76.00,3.00,0.00,3.00,0.00,0.00
20170119,19-01-17,t,t0001,22.00,51.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,-2.70,-5.50,-8.20,-6.40,96.00,94.00,84.00,6.00,0.00,6.00,0.00,0.00
20170120,20-01-17,t,t0001,24.00,33.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,-2.60,-2.90,-3.20,-4.10,91.00,91.00,90.00,10.00,1.00,11.00,0.00,0.00
20170121,21-01-17,t,t0001,26.00,58.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,1.60,-0.60,-2.60,-1.10,95.00,93.00,89.00,13.00,1.00,13.00,0.03,0.00
20170122,22-01-17,t,t0001,29.00,70.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,2.70,-0.20,-3.10,-2.30,97.00,88.00,73.00,14.00,1.00,16.00,0.00,0.00
20170123,23-01-17,t,t0001,15.00,28.00,770.00,casual,polyester,purple,plain,1.00,10.00,0.00,1.20,-1.40,-4.00,-3.60,97.00,91.00,76.00,16.00,1.00,18.00,0.00,0.00
20170124,24-01-17,t,t0001,18.00,2.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,-0.60,-2.30,-4.00,-3.20,97.00,92.00,85.00,16.00,1.00,16.00,0.00,0.00
20170125,25-01-17,t,t0001,17.00,13.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,0.20,-3.90,-7.90,-5.90,94.00,80.00,66.00,26.00,3.00,29.00,0.00,0.00
20170126,26-01-17,t,t0001,17.00,22.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,-6.90,-9.30,-11.70,-12.40,86.00,78.00,68.00,18.00,1.00,21.00,0.00,0.00
20170127,27-01-17,t,t0001,17.00,59.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,-0.70,-4.60,-8.40,-5.30,96.00,89.00,70.00,16.00,1.00,16.00,0.00,0.00
20170128,28-01-17,t,t0001,26.00,86.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,-1.60,-2.60,-3.60,-3.70,95.00,91.00,85.00,8.00,0.00,8.00,0.00,0.00
20170129,29-01-17,t,t0001,18.00,35.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,-1.10,-5.50,-9.90,-5.80,93.00,85.00,74.00,6.00,0.00,10.00,0.00,0.00
20170130,30-01-17,t,t0001,23.00,51.00,770.00,casual,polyester,purple,plain,1.00,3.00,0.00,-5.70,-9.40,-13.20,-12.80,93.00,81.00,62.00,8.00,1.00,14.00,0.00,0.00
20170131,31-01-17,t,t0001,22.00,83.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,-4.10,-10.00,-16.00,-13.00,91.00,83.00,67.00,8.00,0.00,11.00,0.00,0.00
20170201,01-02-17,t,t0001,12.00,80.00,770.00,casual,polyester,purple,plain,1.00,3.00,0.00,-6.00,-9.00,-11.90,-9.30,94.00,91.00,89.00,6.00,0.00,10.00,0.00,0.00
20170202,02-02-17,t,t0001,16.00,89.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,-2.10,-4.30,-6.60,-6.20,92.00,87.00,79.00,14.00,0.00,16.00,0.00,0.00
20170203,03-02-17,t,t0001,22.00,40.00,770.00,casual,polyester,purple,plain,1.00,9.00,0.00,0.60,-2.10,-4.80,-2.90,99.00,94.00,86.00,16.00,1.00,16.00,0.00,0.00
20170204,04-02-17,t,t0001,24.00,10.00,770.00,casual,polyester,purple,plain,1.00,6.00,1.00,0.70,-1.10,-2.80,-2.20,99.00,96.00,92.00,10.00,0.00,10.00,0.05,0.00
20170205,05-02-17,t,t0001,23.00,42.00,770.00,casual,polyester,purple,plain,1.00,6.00,1.00,-1.60,-2.70,-3.70,-3.60,96.00,95.00,93.00,5.00,0.00,5.00,0.00,0.00
20170206,06-02-17,t,t0001,10.00,1.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,-3.70,-6.70,-9.70,-8.00,95.00,92.00,88.00,8.00,0.00,8.00,0.00,0.00
20170207,07-02-17,t,t0001,20.00,19.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,-9.70,-11.60,-13.40,-13.10,90.00,84.00,78.00,13.00,0.00,14.00,0.00,0.00
20170208,08-02-17,t,t0001,13.00,56.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,-10.90,-13.40,-15.90,-16.60,83.00,77.00,73.00,6.00,1.00,14.00,0.00,0.00
20170209,09-02-17,t,t0001,25.00,83.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,-7.20,-12.60,-17.90,-16.10,85.00,72.00,60.00,8.00,0.00,10.00,0.00,0.00
20170210,10-02-17,t,t0001,25.00,98.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,-5.40,-9.90,-14.30,-11.60,93.00,82.00,68.00,6.00,0.00,8.00,0.00,0.00
20170211,11-02-17,t,t0001,41.00,2.00,770.00,casual,polyester,purple,plain,1.00,7.00,1.00,-4.70,-6.80,-8.90,-6.90,95.00,93.00,91.00,8.00,0.00,8.00,0.00,0.00
20170212,12-02-17,t,t0001,26.00,92.00,770.00,casual,polyester,purple,plain,1.00,4.00,1.00,-2.80,-5.40,-8.10,-6.90,94.00,89.00,82.00,11.00,0.00,11.00,0.00,0.00
20170213,13-02-17,t,t0001,19.00,83.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,-4.80,-6.80,-8.80,-8.30,95.00,89.00,79.00,13.00,0.00,13.00,0.00,0.00
20170214,14-02-17,t,t0001,24.00,61.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,-0.20,-3.60,-7.10,-6.40,95.00,86.00,80.00,19.00,1.00,26.00,0.00,0.00
20170215,15-02-17,t,t0001,46.00,77.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,2.60,0.10,-2.40,-3.40,93.00,78.00,61.00,16.00,1.00,23.00,0.33,0.00
20170216,16-02-17,t,t0001,17.00,57.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,3.80,-1.80,-7.60,-5.60,93.00,72.00,54.00,6.00,0.00,10.00,0.15,0.00
20170217,17-02-17,t,t0001,32.00,9.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,5.20,1.20,-2.70,-3.10,86.00,77.00,64.00,13.00,1.00,14.00,0.05,0.00
20170218,18-02-17,t,t0001,47.00,52.00,770.00,casual,polyester,purple,plain,1.00,7.00,1.00,4.30,1.20,-2.00,-1.70,92.00,87.00,81.00,6.00,0.00,6.00,0.03,0.00
20170219,19-02-17,t,t0001,23.00,87.00,770.00,casual,polyester,purple,plain,1.00,6.00,1.00,6.20,3.60,1.00,0.60,93.00,86.00,66.00,14.00,1.00,16.00,0.00,0.00
20170220,20-02-17,t,t0001,12.00,32.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,6.10,2.30,-1.50,-0.90,95.00,88.00,69.00,13.00,1.00,14.00,0.00,0.00
20170221,21-02-17,t,t0001,18.00,53.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,3.60,0.90,-1.70,0.40,96.00,93.00,83.00,18.00,1.00,18.00,0.10,0.00
20170222,22-02-17,t,t0001,16.00,15.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,5.30,3.20,1.10,0.80,96.00,86.00,73.00,19.00,1.00,19.00,0.23,0.00
20170223,23-02-17,t,t0001,30.00,75.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,7.20,4.40,1.70,2.00,97.00,85.00,65.00,23.00,1.00,23.00,0.33,0.00
20170224,24-02-17,t,t0001,20.00,41.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,11.40,6.80,2.30,2.60,96.00,76.00,62.00,27.00,1.00,27.00,0.10,0.00
20170225,25-02-17,t,t0001,28.00,93.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,5.40,2.30,-0.80,-3.20,88.00,70.00,43.00,21.00,1.00,21.00,0.00,0.00
20170226,26-02-17,t,t0001,47.00,88.00,770.00,casual,polyester,purple,plain,1.00,7.00,1.00,3.40,0.70,-2.10,-2.30,88.00,80.00,69.00,18.00,1.00,19.00,0.03,0.00
20170227,27-02-17,t,t0001,12.00,8.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,9.80,5.90,2.10,2.00,92.00,81.00,68.00,18.00,1.00,19.00,0.00,0.00
20170228,28-02-17,t,t0001,23.00,71.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,8.70,4.50,0.20,1.90,96.00,87.00,65.00,29.00,1.00,29.00,0.00,0.00
20170301,01-03-17,t,t0001,17.00,75.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,12.80,7.90,3.10,4.70,96.00,87.00,65.00,18.00,1.00,19.00,0.00,0.00
20170302,02-03-17,t,t0001,17.00,9.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,10.80,6.80,3.00,3.20,98.00,84.00,56.00,13.00,0.00,13.00,0.05,0.00
20170303,03-03-17,t,t0001,23.00,26.00,770.00,casual,polyester,purple,plain,1.00,9.00,0.00,9.60,6.20,2.90,0.80,89.00,69.00,53.00,19.00,1.00,19.00,0.00,0.00
20170304,04-03-17,t,t0001,42.00,91.00,770.00,casual,polyester,purple,plain,1.00,6.00,1.00,11.90,6.20,0.50,2.40,95.00,79.00,51.00,19.00,1.00,21.00,0.00,0.00
20170305,05-03-17,t,t0001,31.00,20.00,770.00,casual,polyester,purple,plain,1.00,6.00,1.00,12.10,7.70,3.40,4.00,90.00,79.00,66.00,23.00,1.00,24.00,0.00,0.00
20170306,06-03-17,t,t0001,23.00,4.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,6.90,5.00,3.00,2.90,93.00,90.00,79.00,10.00,1.00,16.00,0.00,0.00
20170307,07-03-17,t,t0001,32.00,72.00,770.00,casual,polyester,purple,plain,1.00,2.00,0.00,12.60,8.70,4.80,5.70,97.00,81.00,67.00,10.00,0.00,10.00,0.05,0.00
20170308,08-03-17,t,t0001,25.00,35.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,13.70,8.60,3.40,5.40,98.00,92.00,72.00,8.00,0.00,8.00,0.00,0.00
20170309,09-03-17,t,t0001,39.00,10.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,12.30,6.60,0.80,3.00,99.00,86.00,58.00,10.00,0.00,11.00,0.03,0.00
20170310,10-03-17,t,t0001,28.00,14.00,770.00,casual,polyester,purple,plain,1.00,10.00,0.00,12.60,6.80,1.00,3.30,95.00,79.00,59.00,10.00,0.00,10.00,0.00,0.00
20170311,11-03-17,t,t0001,26.00,98.00,770.00,casual,polyester,purple,plain,1.00,11.00,1.00,10.50,8.10,5.60,4.20,93.00,81.00,61.00,13.00,1.00,14.00,0.00,0.00
20170312,12-03-17,t,t0001,24.00,30.00,770.00,casual,polyester,purple,plain,1.00,6.00,1.00,8.10,5.90,3.80,2.50,95.00,81.00,62.00,13.00,1.00,16.00,0.00,0.00
20170313,13-03-17,t,t0001,22.00,17.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,9.70,5.30,0.80,-0.10,86.00,70.00,51.00,13.00,1.00,13.00,0.00,0.00
20170314,14-03-17,t,t0001,22.00,91.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,4.80,2.70,0.70,1.30,95.00,87.00,71.00,13.00,1.00,13.00,0.08,0.00
20170315,15-03-17,t,t0001,17.00,93.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,12.70,7.30,1.90,2.70,93.00,75.00,54.00,18.00,1.00,18.00,0.08,0.00
20170316,16-03-17,t,t0001,21.00,29.00,770.00,casual,polyester,purple,plain,1.00,10.00,0.00,8.90,5.60,2.30,2.20,93.00,83.00,65.00,14.00,1.00,18.00,0.08,0.00
20170317,17-03-17,t,t0001,29.00,24.00,770.00,casual,polyester,purple,plain,1.00,2.00,0.00,9.90,6.40,2.90,0.60,92.00,71.00,48.00,8.00,1.00,13.00,0.00,0.00
20170318,18-03-17,t,t0001,31.00,70.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,5.30,2.90,0.60,1.00,97.00,93.00,73.00,8.00,0.00,16.00,0.18,0.00
20170319,19-03-17,t,t0001,20.00,16.00,770.00,casual,polyester,purple,plain,1.00,7.00,1.00,5.10,2.70,0.40,2.30,99.00,95.00,87.00,18.00,1.00,18.00,0.61,0.00
20170320,20-03-17,t,t0001,21.00,43.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,8.20,5.70,3.20,2.10,97.00,79.00,59.00,8.00,0.00,14.00,0.00,0.00
20170321,21-03-17,t,t0001,20.00,45.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,13.10,6.80,0.60,3.60,97.00,80.00,56.00,14.00,0.00,14.00,0.00,0.00
20170322,22-03-17,t,t0001,24.00,10.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,18.90,13.40,7.90,6.30,84.00,64.00,47.00,21.00,1.00,21.00,0.00,0.00
20170323,23-03-17,t,t0001,31.00,6.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,12.20,9.00,5.80,6.10,96.00,86.00,68.00,18.00,1.00,18.00,0.05,0.00
20170324,24-03-17,t,t0001,26.00,92.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,11.40,8.30,5.30,6.90,98.00,90.00,83.00,21.00,1.00,21.00,0.00,0.00
20170325,25-03-17,t,t0001,32.00,76.00,770.00,casual,polyester,purple,plain,1.00,4.00,1.00,8.60,5.10,1.60,-1.60,91.00,68.00,30.00,14.00,1.00,18.00,0.00,0.00
20170326,26-03-17,t,t0001,28.00,5.00,770.00,casual,polyester,purple,plain,1.00,4.00,1.00,6.60,3.60,0.60,-0.10,96.00,80.00,60.00,13.00,1.00,13.00,0.00,0.00
20170327,27-03-17,t,t0001,20.00,16.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,13.30,7.20,1.30,-0.10,87.00,64.00,39.00,26.00,2.00,26.00,0.00,0.00
20170328,28-03-17,t,t0001,29.00,76.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,17.60,12.30,7.20,1.10,79.00,51.00,25.00,31.00,2.00,31.00,0.00,0.00
20170329,29-03-17,t,t0001,26.00,59.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,18.30,11.30,4.20,2.80,69.00,54.00,43.00,23.00,1.00,23.00,0.00,0.00
20170330,30-03-17,t,t0001,29.00,85.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,13.60,7.30,1.00,-1.30,93.00,60.00,32.00,29.00,2.00,29.00,0.23,0.00
20170331,31-03-17,t,t0001,24.00,11.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,11.40,6.00,0.60,-1.30,86.00,58.00,39.00,31.00,1.00,31.00,0.15,0.00
20170401,01-04-17,t,t0001,31.00,14.00,770.00,casual,polyester,purple,plain,1.00,6.00,1.00,15.60,12.20,8.80,8.90,96.00,84.00,67.00,10.00,0.00,10.00,0.05,0.00
20170402,02-04-17,t,t0001,35.00,17.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,24.10,15.30,6.40,6.70,91.00,61.00,33.00,27.00,1.00,27.00,0.00,0.00
20170403,03-04-17,t,t0001,18.00,55.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,17.80,14.70,11.60,5.00,70.00,54.00,42.00,18.00,1.00,21.00,0.08,0.00
20170404,04-04-17,t,t0001,36.00,12.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,20.80,15.60,10.40,9.00,85.00,67.00,48.00,14.00,1.00,14.00,0.00,0.00
20170405,05-04-17,t,t0001,19.00,10.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,21.40,14.80,8.20,5.20,90.00,59.00,22.00,18.00,1.00,18.00,0.08,0.00
20170406,06-04-17,t,t0001,27.00,38.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,19.20,14.20,9.20,5.30,85.00,58.00,42.00,18.00,1.00,18.00,0.00,0.00
20170407,07-04-17,t,t0001,36.00,31.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,11.80,9.80,7.90,7.70,95.00,88.00,77.00,18.00,1.00,18.00,0.15,0.00
20170408,08-04-17,t,t0001,32.00,67.00,770.00,casual,polyester,purple,plain,1.00,7.00,1.00,9.60,7.90,6.20,5.10,95.00,85.00,67.00,23.00,2.00,24.00,0.94,0.00
20170409,09-04-17,t,t0001,50.00,18.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,11.80,8.60,5.40,0.60,82.00,61.00,33.00,23.00,2.00,23.00,0.00,0.00
20170410,10-04-17,t,t0001,22.00,17.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,18.40,10.40,2.50,1.50,78.00,54.00,37.00,11.00,0.00,16.00,0.00,0.00
20170411,11-04-17,t,t0001,35.00,84.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,20.90,14.40,7.90,4.90,92.00,60.00,38.00,26.00,2.00,26.00,0.53,0.00
20170412,12-04-17,t,t0001,23.00,37.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,9.60,6.50,3.60,1.80,93.00,73.00,48.00,19.00,1.00,19.00,0.00,0.00
20170413,13-04-17,t,t0001,23.00,41.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,15.20,12.10,8.90,5.30,81.00,62.00,50.00,19.00,2.00,21.00,0.00,0.00
20170414,14-04-17,t,t0001,23.00,42.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,11.80,8.80,5.90,4.40,88.00,78.00,55.00,18.00,1.00,23.00,0.10,0.00
20170415,15-04-17,t,t0001,35.00,22.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,13.40,9.20,5.10,2.90,92.00,69.00,43.00,24.00,1.00,24.00,0.03,0.00
20170416,16-04-17,t,t0001,17.00,98.00,770.00,casual,polyester,purple,plain,1.00,4.00,1.00,16.40,10.70,5.00,4.70,91.00,71.00,51.00,23.00,1.00,23.00,0.13,0.00
20170417,17-04-17,t,t0001,38.00,46.00,770.00,casual,polyester,purple,plain,1.00,7.00,1.00,11.60,6.90,2.20,-1.70,88.00,60.00,34.00,14.00,1.00,16.00,0.00,0.00
20170418,18-04-17,t,t0001,31.00,24.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,9.70,5.10,0.70,-2.80,75.00,57.00,43.00,19.00,1.00,19.00,0.00,0.00
20170419,19-04-17,t,t0001,24.00,3.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,9.90,5.40,0.90,-4.00,69.00,52.00,36.00,24.00,2.00,24.00,0.00,0.00
20170420,20-04-17,t,t0001,27.00,3.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,7.90,4.70,1.40,-4.70,68.00,53.00,40.00,16.00,1.00,19.00,0.00,0.00
20170421,21-04-17,t,t0001,26.00,38.00,770.00,casual,polyester,purple,plain,1.00,3.00,0.00,11.60,5.40,-0.60,-6.10,64.00,43.00,27.00,26.00,1.00,26.00,0.00,0.00
20170422,22-04-17,t,t0001,23.00,10.00,770.00,casual,polyester,purple,plain,1.00,7.00,1.00,13.70,10.00,6.40,2.80,81.00,64.00,43.00,21.00,1.00,26.00,0.10,0.00
20170423,23-04-17,t,t0001,32.00,94.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,13.70,9.00,4.30,-0.30,72.00,58.00,37.00,16.00,1.00,16.00,0.03,0.00
20170424,24-04-17,t,t0001,23.00,33.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,11.30,7.10,2.80,0.30,85.00,65.00,38.00,6.00,1.00,18.00,0.00,0.00
20170425,25-04-17,t,t0001,20.00,12.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,17.40,9.70,2.10,1.30,85.00,54.00,33.00,23.00,2.00,23.00,0.00,0.00
20170426,26-04-17,t,t0001,25.00,17.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,22.30,14.50,6.80,5.30,80.00,55.00,35.00,31.00,2.00,31.00,0.00,0.00
20170427,27-04-17,t,t0001,23.00,87.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,24.20,16.30,8.50,6.10,77.00,54.00,33.00,31.00,2.00,31.00,0.00,0.00
20170428,28-04-17,t,t0001,38.00,89.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,20.70,15.20,9.70,3.30,60.00,49.00,31.00,13.00,0.00,16.00,0.00,0.00
20170429,29-04-17,t,t0001,24.00,36.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,27.70,19.80,11.90,6.70,74.00,44.00,31.00,13.00,1.00,21.00,0.00,0.00
20170430,30-04-17,t,t0001,42.00,92.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,21.70,16.50,11.30,9.80,87.00,70.00,47.00,18.00,2.00,18.00,0.00,0.00
20170501,01-05-17,t,t0001,29.00,15.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,16.10,12.10,8.20,8.10,89.00,78.00,65.00,13.00,1.00,13.00,0.00,0.00
20170502,02-05-17,t,t0001,38.00,52.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,18.70,12.40,6.20,6.70,91.00,74.00,51.00,13.00,1.00,14.00,0.00,0.00
20170503,03-05-17,t,t0001,12.00,15.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,20.60,12.90,5.20,6.30,90.00,69.00,47.00,13.00,1.00,13.00,0.00,0.00
20170504,04-05-17,t,t0001,40.00,20.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,24.40,16.80,9.20,3.70,70.00,43.00,23.00,14.00,0.00,14.00,0.00,0.00
20170505,05-05-17,t,t0001,31.00,2.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,22.90,16.70,10.30,2.30,54.00,39.00,26.00,13.00,1.00,13.00,0.00,0.00
20170506,06-05-17,t,t0001,31.00,40.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,25.70,16.60,7.40,3.20,68.00,41.00,24.00,10.00,0.00,10.00,0.00,0.00
20170507,07-05-17,t,t0001,46.00,55.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,28.70,21.30,13.90,6.80,65.00,40.00,23.00,11.00,0.00,14.00,0.00,0.00
20170508,08-05-17,t,t0001,29.00,75.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,24.90,17.60,10.30,10.90,90.00,68.00,44.00,16.00,1.00,16.00,0.28,0.00
20170509,09-05-17,t,t0001,23.00,45.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,12.90,9.40,6.20,4.80,95.00,76.00,53.00,14.00,1.00,16.00,0.03,0.00
20170510,10-05-17,t,t0001,17.00,62.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,9.30,5.40,1.50,-0.80,87.00,65.00,42.00,18.00,1.00,18.00,0.00,0.00
20170511,11-05-17,t,t0001,19.00,73.00,770.00,casual,polyester,purple,plain,1.00,8.00,0.00,16.10,8.40,0.70,0.40,80.00,56.00,34.00,26.00,1.00,26.00,0.00,0.00
20170512,12-05-17,t,t0001,20.00,34.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,13.30,9.60,5.90,6.70,94.00,85.00,70.00,14.00,1.00,16.00,0.05,0.00
20170513,13-05-17,t,t0001,25.00,76.00,770.00,casual,polyester,purple,plain,1.00,9.00,0.00,12.60,11.40,10.30,10.50,99.00,96.00,88.00,13.00,0.00,13.00,0.30,0.00
20170514,14-05-17,t,t0001,24.00,11.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,17.90,13.40,9.10,9.40,99.00,87.00,58.00,14.00,1.00,14.00,0.18,0.00
20170515,15-05-17,t,t0001,28.00,38.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,15.40,10.80,6.50,5.20,87.00,75.00,55.00,8.00,0.00,10.00,0.00,0.00
20170516,16-05-17,t,t0001,26.00,69.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,25.10,19.30,13.70,9.30,83.00,54.00,31.00,11.00,1.00,11.00,0.00,0.00
20170517,17-05-17,t,t0001,36.00,81.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,17.90,12.30,6.80,2.90,76.00,54.00,32.00,19.00,1.00,19.00,0.00,0.00
20170518,18-05-17,t,t0001,18.00,99.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,21.20,14.60,7.90,0.50,68.00,41.00,22.00,23.00,1.00,23.00,0.00,0.00
20170519,19-05-17,t,t0001,20.00,92.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,24.30,16.30,8.40,6.40,88.00,54.00,30.00,18.00,1.00,21.00,0.00,0.00
20170520,20-05-17,t,t0001,20.00,60.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,21.40,15.80,10.20,7.90,90.00,62.00,36.00,26.00,1.00,26.00,0.00,0.00
20170521,21-05-17,t,t0001,26.00,5.00,770.00,casual,polyester,purple,plain,1.00,5.00,1.00,23.90,17.80,11.70,11.10,92.00,67.00,49.00,16.00,0.00,16.00,0.05,0.00
20170522,22-05-17,t,t0001,20.00,44.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,22.10,16.60,11.20,7.20,92.00,58.00,31.00,19.00,1.00,19.00,0.00,0.00
20170523,23-05-17,t,t0001,16.00,51.00,770.00,casual,polyester,purple,plain,1.00,6.00,0.00,27.80,19.00,10.30,8.30,93.00,53.00,30.00,11.00,0.00,11.00,0.51,0.00
20170524,24-05-17,t,t0001,17.00,52.00,770.00,casual,polyester,purple,plain,1.00,7.00,0.00,26.90,20.90,14.90,9.70,71.00,47.00,33.00,26.00,1.00,26.00,0.00,0.00
20170525,25-05-17,t,t0001,31.00,80.00,770.00,casual,polyester,purple,plain,1.00,5.00,0.00,25.30,19.40,13.60,9.50,83.00,55.00,30.00,18.00,1.00,18.00,0.03,0.00
20170526,26-05-17,t,t0001,14.00,92.00,770.00,casual,polyester,purple,plain,1.00,4.00,0.00,19.40,15.90,12.50,13.20,96.00,87.00,62.00,10.00,0.00,10.00,1.45,0.00
20170527,27-05-17,t,t0001,30.00,27.00,770.00,casual,polyester,purple,plain,1.00,8.00,1.00,22.90,16.60,10.40,11.20,96.00,74.00,45.00,16.00,1.00,16.00,0.00,0.00
